year,film,character,actor,word,count
1989,field-of-dreams,RAY,Kevin Costner,meet,1
1989,field-of-dreams,RAY,Kevin Costner,members,1
1989,field-of-dreams,RAY,Kevin Costner,men,1
1989,field-of-dreams,RAY,Kevin Costner,mere,1
1989,field-of-dreams,RAY,Kevin Costner,message,1
1989,field-of-dreams,RAY,Kevin Costner,met,1
1989,field-of-dreams,RAY,Kevin Costner,miles,1
1989,field-of-dreams,RAY,Kevin Costner,mind,2
1989,field-of-dreams,RAY,Kevin Costner,minnesota,3
1989,field-of-dreams,RAY,Kevin Costner,minors,3
1989,field-of-dreams,RAY,Kevin Costner,minute,4
1989,field-of-dreams,RAY,Kevin Costner,minutes,1
1989,field-of-dreams,RAY,Kevin Costner,miss,2
1989,field-of-dreams,RAY,Kevin Costner,missed,1
1989,field-of-dreams,RAY,Kevin Costner,mom,2
1989,field-of-dreams,RAY,Kevin Costner,money,2
1989,field-of-dreams,RAY,Kevin Costner,moonlight,2
1989,field-of-dreams,RAY,Kevin Costner,mortgage,1
1989,field-of-dreams,RAY,Kevin Costner,motels,1
1989,field-of-dreams,RAY,Kevin Costner,mother,1
1989,field-of-dreams,RAY,Kevin Costner,mound,2
1989,field-of-dreams,RAY,Kevin Costner,moved,2
1989,field-of-dreams,RAY,Kevin Costner,movements,1
1989,field-of-dreams,RAY,Kevin Costner,mr,3
1989,field-of-dreams,RAY,Kevin Costner,music,1
1989,field-of-dreams,RAY,Kevin Costner,named,1
1989,field-of-dreams,RAY,Kevin Costner,nature,2
1989,field-of-dreams,RAY,Kevin Costner,naval,1
1989,field-of-dreams,RAY,Kevin Costner,ne,1
1989,field-of-dreams,RAY,Kevin Costner,newsweek,1
1989,field-of-dreams,RAY,Kevin Costner,nice,3
1989,field-of-dreams,RAY,Kevin Costner,nickname,1
1989,field-of-dreams,RAY,Kevin Costner,night,4
1989,field-of-dreams,RAY,Kevin Costner,noises,1
1989,field-of-dreams,RAY,Kevin Costner,nominated,1
1989,field-of-dreams,RAY,Kevin Costner,nope,1
1989,field-of-dreams,RAY,Kevin Costner,north,1
1989,field-of-dreams,RAY,Kevin Costner,notify,1
1989,field-of-dreams,RAY,Kevin Costner,nuts,3
1989,field-of-dreams,RAY,Kevin Costner,of-one,1
1989,field-of-dreams,RAY,Kevin Costner,officially,1
1989,field-of-dreams,RAY,Kevin Costner,oil,1
1989,field-of-dreams,RAY,Kevin Costner,ok~y,1
1989,field-of-dreams,RAY,Kevin Costner,open,1
1989,field-of-dreams,RAY,Kevin Costner,opens,1
1989,field-of-dreams,RAY,Kevin Costner,outfield,1
1989,field-of-dreams,RAY,Kevin Costner,owners,1
1989,field-of-dreams,RAY,Kevin Costner,pacifist,1
